Quest/Stage Id,Name,LargeImageKey
100000,Prologue: The Forgotten Sky,st08
100001,Chapter 1: The Western Frontier,st00
100002,Prologue: The Forgotten Sky,st08
100003,Chapter 1: The Western Frontier,st00
100005,Prologue: The Forgotten Sky,st08
100006,Prologue: The Forgotten Sky,st08
101000,Chapter 1: The Western Frontier,folca
101001,Chapter 2: Tempest On The Horizon,st01
101002,Chapter 2: Tempest On The Horizon,st01
101003,Chapter 3: Creation Of The Stars,st03
101004,Chapter 3: Creation Of The Stars,st03
101005,Chapter 3: Creation Of The Stars,st03
101F00,Chapter 2: Tempest On The Horizon,st08
102000,Chapter 4: Skies Forever Blue,folca
102002,Chapter 4: Skies Forever Blue,st02
102F00,Chapter 4: Skies Forever Blue,st08
103001,Chapter 5: Shadows In The Snowscape,st03
103F00,Chapter 5: Shadows In The Snowscape,st03
104000,Chapter 6: In Search Of Hope,seedhollow
104001,Chapter 6: In Search Of Hope,st04
104003,Chapter 6: In Search Of Hope,st04
104F00,Chapter 6: In Search Of Hope,st03
104F01,Chapter 6: In Search Of Hope,st08
105001,Chapter 7: Warning Signs,st05
105002,Chapter 7: Warning Signs,st08
105F00,Chapter 7: Warning Signs,st08
105F01,Chapter 7: Warning Signs,st08
106000,Chapter 8: Relink,st06
106001,Chapter 8: Relink,st06
106002,Chapter 8: Relink,st06
106F00,Chapter 8: Relink,st08
107000,Chapter 9: Opposing Wills,st06
107001,Chapter 9: Opposing Wills,st07
107002,Chapter 9: Opposing Wills,st07
107F00,Chapter 9: Opposing Wills,st08
108000,Final Chapter: Id,st08
108001,Final Chapter: Id,st08
108002,Final Chapter: Id,st08
108F00,Final Chapter: Id,st08
200000,"憂き節"
200001,"カニと少年と宝物"
200002,"不思議なキノコ"
200003,"厄介な隣人"
200100,"薬効アリ"
200101,"デコった丸石"
200102,"空飛ぶ嫌われもの"
200103,"夢は騎空艇博物館"
200104,"久しぶりの依頼"
200200,"永遠に忘れない"
200201,"センシティブな夜"
210220,"禁じられた美酒の味"
210221,"透き通る柱"
210223,"ぐるぐる回転翼"
210225,"物は試し"
210227,"戦力分析"
210228,"狼達の眼差し"
210229,"遠方からの支援"
200400,"美食の道"
200401,"気になる年頃"
210420,"珍虫を求めて"
210421,"トッくんパートナー"
210423,"新メニュー"
210425,"恨み節"
210427,"バイオレンス鎮魂歌"
210428,"魔剣の怒り"
201002,"怪しい御呪い"
201005,"損傷甚大"
201006,"勇士の記憶"
201007,"喉まで来るほど欲しいアレ"
211021,"やられたらやり返す"
211023,"忌々しい翼"
211025,"フレイムシードの使い道"
211027,"骨のある冷却材"
211030,"変性魔術"
201102,"小鳥遊"
211121,"人目を忍んで最新鋭"
211123,"心を持った機械人形"
211125,"ヌルっとした研究"
211130,"摩訶不思議"
211230,"未知"
211330,"児戯"
211430,"深淵を求めて"
211530,"記憶の刻印"
202002,"学問とは地道な調査から"
202005,"忘れじの花"
202006,"何事もほどほどに"
202007,"神の力が宿る石"
202010,"死者の魂に平穏を"
212021,"勇気を下さい"
212024,"ジャンクリサイクル"
212026,"雪はあるのに水不足"
212030,"種火はやがて炎となり"
212031,"悪夢の影"
212130,"光と影"
212230,"深淵に呑まれるなかれ"
212330,"母なる水"
212430,"土くれ、なれど"
212530,"風のままに"
203006,"家財道具強化！"
203007,"見積り失敗"
203011,"八方睨み火竜像"
213021,"失敗は成功の母"
213022,"とんでもなく強ぇ奴"
213024,"＜門＞の記憶"
213026,"＜息吹＞の記憶"
213032,"＜隔絶＞の記憶"
213033,"＜鎮守＞の記憶"
213034,"＜畏怖＞の記憶"
203111,"霊峰昇氷竜像"
203211,"地竜空虎像"
203311,"風雲竜像"
204005,"瞳を感じて"
204006,"青春の日々"
204007,"助け合いの精神"
204011,"怪しげな文献"
204012,"一流への依頼"
204013,"浄土への祈り"
214024,"牧場荒らし"
214026,"目玉と尻尾"
214027,"躍動感が欲しくて"
214030,"揺らめく炎の中に"
214033,"獣人を統率する象徴"
214034,"後悔と懺悔"
214035,"防衛の要として"
204106,"先物取引"
204107,"二番煎じ"
204113,"凍てつく白骨"
214130,"全てを照らす光"
214135,"失われた技術"
214230,"果たして無は闇であるか"
214330,"絶対零度"
214430,"大地の恵み"
214530,"風を詠む"
290002,"カニと少年と宝物・アゲイン"
290003,"カニと少年と宝物・トリロジー"
290004,"カニと少年と宝物・ネクスト"
290005,"カニと少年と宝物・リフレイン"
290006,"カニと少年と宝物・ネオ"
290007,"カニと少年と宝物・リターンズ"
290008,"カニと少年と宝物・おかわり"
290009,"カニと少年と宝物・もっと！"
290010,"カニと少年と宝物・クロニクル"
290011,"カニと少年と宝物・オリジン"
290012,"カニと少年と宝物・エトセトラ"
290013,"カニと少年と宝物・アンコール"
290014,"カニと少年と宝物・ライジング"
290015,"カニと少年と宝物・ファイナル"
212630,"ヌルルっとした探求"
214630,"ヌルルルっとした追及"
205000,"よろず屋の秘術"
205001,"星の研究資料"
205002,"語り継ぐべき叙事詩"
290101,"驚異！ 漆黒ガニは実在した！？"
290102,"決死！ 謎の漆黒ガニを追え！！"
290103,"恐怖！ 漆黒ガニの特異な生態！？"
290104,"衝撃！ 空の秘境にカニを見た！！"
290105,"完結！ 漆黒ガニに栄光あれ！！"
220001,"転世の星神"
220002,"今、神秘の輝きを"
220003,"アクイラの秘石を求めて"
220004,"悪魔の躍進"
220005,"セフィラ・ディープへ"
220101,"謎のモヤモヤの調査"
220102,"謎のモヤモヤの再調査"
230001,"扉の試練『朱と翠』"
230002,"扉の試練『碧と金』"
230003,"扉の試練『白と黒』"
230004,"戦塵のマズルカ"
220111,"シルバーのウワサ"
220112,"ゴールドのウワサ"
240121,"赤い三連星を追って"
230301,"新たな覚醒へのワンカウント"
230302,"更なる覚醒のツーカウント"
230303,"極めし覚醒のスリーカウント"
220301,"覚醒ワンモアチャンス"
220302,"覚醒に秘めたエモーション"
220303,"覚醒にかける明日を求めて"
230311,"遥かな究極へのワンカウント"
230312,"悟りし究極のツーカウント"
230313,"至りし究極のスリーカウント"
220311,"究極のオーバーテイク"
220312,"究極のビッグマウス"
220313,"究極の先にある可能性"
230321,"果てなき超越のテンカウント"
230391,"限界の先へ"
230401,"願い託す希望の鉱石"
230411,"転ばぬ先の騎空団"
220401,"謎のモヤモヤの副産物"
230402,"灼熱巨大魚ご乱心"
220411,"恒例の「アレ」を入手せよ"
300000,"肩を並べて"
300002,"護るために"
300003,"翼の折れたノーチラス号"
300004,"よくあること"
300005,"伝えられなかった想い"
300006,"招かれざるモノ"
300007,"暖かい糸"
300008,"ルドウィンとハンス"
300009,"見習い騎士ヴェイン"
300010,"きっかけの諍い"
300011,"シードホルムの軍隊"
300012,"情報屋と貴族"
300013,"まさかの場所"
300014,"私がやるべきこと"
300015,"一拳当千"
300016,"ささやかな贈り物"
300017,"死を願う娘"
300018,"病に伏す少女"
300019,"あの日との再会"
300021,"風"
300022,"危険因子"
300023,"化けの皮"
300024,"狼達の挽歌"
300025,"真っ赤な嘘にご用心"
300026,"単独調査"
300027,"潜入調査"
300028,"ミスノート"
300029,"往昔より今に継ぐ"
301000,"一歩前へ"
301002,"幻鳥の卵"
301003,"子午線を仰ぐ"
301004,"きっかけ"
301005,"生きてさえいりゃ"
301006,"鎮守の水晶"
301007,"どうか幸せに笑って"
301008,"絆の試練"
301009,"行方知れず"
301010,"自警団の最も長い日"
301011,"孤軍奮闘"
301012,"白日の下に"
301013,"判定や如何に"
301014,"守りたかったもの"
301015,"真拳勝負"
301016,"真紅と冥闇"
301017,"残滓"
301018,"少女の真意、青年の本音"
301019,"裁きの日"
301021,"幻"
301022,"死闘"
301023,"最強対最強"
301024,"大車輪"
301025,"窮境の復讐劇"
301026,"刃重衆との対峙"
301027,"本物の雷光"
301028,"願う世界の果てに"
301029,"未来につげる"
401301,"空の安全にご協力を！"
401303,"とうさんがしんぱいなんだ"
401305,"急襲、ゼガード砦"
401306,"もし可能なら…獣人のボスを倒して…"
401310,"ゴブリンの集団を退治してくれ！"
401311,"私達の故郷を守って…！"
401315,"街に絶対に必要なもの…それは木材だ"
401316,"明日の祈りのために"
402301,"ゴリがやっちまった"
402302,"興味深いゴーレムがいると聞いて"
402304,"国の守りの最前線"
402306,"花都の危機、未だ脱してはおらず…"
402308,"危険地帯のお掃除を頼む"
402309,"英雄叙事詩　炎の章"
402310,"ダガーがやらかしやがった"
402312,"英雄叙事詩　氷の章"
402313,"新たな英雄叙事詩の始まりだ！"
402314,"聖地を荒らす者に鉄槌を！"
402315,"カレへの想いを断って！"
402316,"森に潜む危機"
403201,"肩に小さな騎空艇乗せてんのかい"
403202,"氷の革とか最高じゃないか"
403301,"大空の支配者"
403302,"酒を奪われなかった！　許せん！"
403303,"自警団はもう頑張った"
403307,"汚名挽回？　名誉返上的な？"
403308,"貴重なコインを食らう奴"
403309,"悪意の塔の悪意の目玉"
403311,"護るのです…あの地を…"
403312,"グリフォンの手羽元を食べてみたい"
404101,"峡谷に潜む古の息吹"
404204,"異常な塔の更なる異常"
404309,"教団の中の懲りない連中"
